Education,JoiningYear,City,PaymentTier,Age,Gender,EverBenched,ExperienceInCurrentDomain,LeaveOrNot,Salary
Bachelors,2016,Bangalore,1,24,Male,No,2,0,116427
Bachelors,2017,Bangalore,3,27,Male,No,5,0,45487
Bachelors,2014,Pune,2,27,Female,No,5,1,91734
Bachelors,2017,Bangalore,3,27,Male,No,5,0,113520
Bachelors,2017,New Delhi,3,27,Male,No,5,0,61608
Masters,2018,New Delhi,3,24,Male,No,2,1,108921
Bachelors,2016,Bangalore,3,26,Male,No,4,1,100861
Bachelors,2017,Bangalore,3,28,Male,Yes,3,0,54713
Bachelors,2017,New Delhi,3,26,Female,No,4,0,37021
Bachelors,2016,Pune,3,28,Male,No,3,0,83291
Bachelors,2015,New Delhi,3,26,Male,No,4,0,119226
Bachelors,2014,Bangalore,3,26,Male,No,4,1,68409
Bachelors,2017,Pune,2,24,Female,No,2,1,38170
Bachelors,2016,Bangalore,3,26,Male,No,4,1,79550
PHD,2016,New Delhi,1,26,Male,No,4,0,98050
Bachelors,2018,Bangalore,3,24,Female,No,2,1,109849
Bachelors,2017,Bangalore,2,28,Female,No,1,0,34681
Bachelors,2013,Bangalore,3,24,Female,No,2,0,72182
Masters,2014,New Delhi,3,25,Female,No,3,0,61013
Bachelors,2012,Pune,1,26,Male,No,4,0,107649
Bachelors,2014,Bangalore,3,28,Male,No,5,0,117684
Bachelors,2013,Bangalore,3,28,Male,No,2,1,32950
Masters,2017,Pune,2,27,Male,No,5,0,31451
Bachelors,2016,Bangalore,3,28,Male,Yes,0,0,97145
Bachelors,2014,New Delhi,3,25,Male,No,3,0,69857
Bachelors,2013,Bangalore,3,25,Female,No,3,1,84900
Bachelors,2017,Bangalore,3,24,Female,No,2,1,71425
Bachelors,2015,Bangalore,3,26,Female,No,4,0,53605
Bachelors,2014,Bangalore,3,28,Male,No,4,0,112903
Bachelors,2017,New Delhi,2,28,Male,No,0,0,79056
Masters,2017,New Delhi,3,24,Female,No,2,0,37526
PHD,2017,Pune,3,27,Male,No,5,0,81511
Bachelors,2015,Bangalore,3,28,Female,No,5,0,53524
Bachelors,2017,New Delhi,3,25,Female,No,3,0,44755
Masters,2017,Bangalore,3,25,Male,No,3,0,66103
Masters,2017,Bangalore,1,26,Male,No,4,0,105562
Bachelors,2014,Bangalore,3,25,Male,No,3,1,42328
Bachelors,2016,Bangalore,3,27,Male,No,5,1,44663
Bachelors,2013,Bangalore,3,24,Male,No,2,0,31034
Bachelors,2012,Bangalore,3,25,Male,No,3,0,80825
Bachelors,2014,Pune,3,25,Male,No,3,1,76274
Bachelors,2018,Bangalore,3,25,Female,No,3,1,96574
Masters,2012,Pune,3,26,Male,No,4,1,108163
PHD,2016,Bangalore,3,25,Male,No,3,0,117872
Bachelors,2015,Bangalore,3,25,Male,No,3,0,101712
Bachelors,2017,New Delhi,2,25,Male,No,3,1,36332
Bachelors,2015,New Delhi,3,27,Female,No,5,0,88030
Bachelors,2017,Pune,3,26,Male,No,4,0,34935
Bachelors,2016,Pune,3,26,Male,No,4,0,48412
Bachelors,2018,Bangalore,3,26,Male,No,4,1,86346
Masters,2018,New Delhi,3,25,Female,No,3,1,78814
Masters,2017,Pune,2,25,Male,No,3,0,71109
Masters,2014,Bangalore,3,24,Female,No,2,0,47301
Bachelors,2014,Pune,3,28,Female,No,2,1,88297
Bachelors,2012,Bangalore,3,26,Male,No,4,0,101304
Bachelors,2017,Pune,3,26,Male,No,4,0,56500
Bachelors,2014,Pune,2,28,Female,No,0,1,91845
Bachelors,2017,New Delhi,3,25,Female,Yes,3,0,90086
Bachelors,2014,Bangalore,3,25,Male,No,3,0,109506
Bachelors,2012,Bangalore,3,26,Male,No,4,0,68432
Bachelors,2014,Bangalore,3,26,Male,No,4,0,39707
Bachelors,2017,Bangalore,3,26,Female,No,4,0,97176
Masters,2017,Bangalore,2,26,Male,No,4,1,36748
Bachelors,2017,New Delhi,3,25,Female,No,3,0,118037
Bachelors,2018,Bangalore,3,25,Male,No,3,1,50658
Bachelors,2014,New Delhi,3,27,Female,No,5,0,117397
Bachelors,2017,Bangalore,3,28,Male,No,5,0,87011
Bachelors,2015,Bangalore,1,24,Female,No,2,0,49642
Bachelors,2013,Bangalore,3,27,Male,No,5,1,93356
Bachelors,2018,Bangalore,3,26,Female,No,4,1,95607
Masters,2017,New Delhi,2,28,Female,No,2,0,104171
Bachelors,2016,Pune,3,28,Female,No,4,1,110998
Bachelors,2016,Bangalore,3,25,Male,No,3,0,48346
Bachelors,2015,Pune,3,27,Female,Yes,5,1,43474
Bachelors,2015,Bangalore,3,26,Male,No,4,1,58568
Bachelors,2015,Pune,3,28,Female,Yes,5,1,100658
Bachelors,2013,Pune,3,27,Male,No,5,0,77201
Masters,2017,Pune,2,25,Male,No,3,0,57531
Bachelors,2015,Pune,2,25,Female,Yes,3,1,67623
Bachelors,2015,Pune,2,24,Female,No,2,1,30413
Masters,2017,New Delhi,2,28,Female,No,2,0,119447
Bachelors,2014,New Delhi,3,24,Female,No,2,0,47356
Bachelors,2012,Bangalore,3,27,Male,No,5,1,118739
Bachelors,2015,Pune,2,28,Female,No,5,1,65716
Bachelors,2015,New Delhi,2,27,Female,No,5,1,70395
Bachelors,2017,Bangalore,3,24,Female,No,2,0,40250
Masters,2016,New Delhi,3,25,Female,No,3,0,119614
Bachelors,2012,Pune,3,24,Male,Yes,2,0,51193
Bachelors,2015,New Delhi,3,24,Female,No,2,0,99430
Bachelors,2015,Pune,2,26,Female,No,4,1,53995
Masters,2017,Pune,2,27,Female,No,5,0,104952
Bachelors,2013,Bangalore,1,24,Female,No,2,1,77568
PHD,2017,Pune,3,28,Male,No,1,0,112467
Bachelors,2017,Bangalore,3,24,Female,No,2,0,86409
Bachelors,2015,Pune,2,24,Female,No,2,1,119484
Bachelors,2017,Bangalore,3,27,Male,No,5,0,75654
Bachelors,2016,New Delhi,3,28,Male,No,4,0,34321
Masters,2017,New Delhi,2,28,Female,No,2,0,34515
PHD,2014,New Delhi,3,24,Male,No,2,0,60093
Bachelors,2013,Bangalore,3,26,Female,No,4,0,111716
Masters,2014,New Delhi,3,24,Male,No,2,0,64657
Bachelors,2013,New Delhi,3,24,Female,No,2,0,58330
Masters,2017,New Delhi,3,26,Male,No,4,1,117317
Bachelors,2014,Pune,2,27,Male,No,5,0,109397
Masters,2013,Bangalore,3,25,Male,No,3,1,53447
Masters,2012,New Delhi,3,27,Female,No,5,1,72781
Masters,2017,Bangalore,2,25,Male,No,3,0,73176
Bachelors,2012,New Delhi,3,28,Male,No,5,0,50283
Bachelors,2014,Bangalore,3,28,Male,No,0,0,72707
Bachelors,2017,New Delhi,3,28,Female,No,4,0,35094
Bachelors,2016,Pune,3,27,Male,No,5,1,110892
Bachelors,2017,New Delhi,2,27,Female,No,5,0,100678
PHD,2014,Bangalore,3,28,Female,No,0,0,47782
Bachelors,2013,Pune,2,25,Male,No,3,1,107888
Bachelors,2017,Pune,3,28,Male,No,3,0,54040
Bachelors,2012,Bangalore,3,27,Male,No,5,0,55730
Bachelors,2013,Bangalore,2,24,Female,No,2,1,53573
Masters,2017,New Delhi,2,25,Male,No,3,0,30386
Bachelors,2014,Pune,3,24,Male,No,2,0,93958
Bachelors,2013,New Delhi,1,25,Female,No,3,1,80237
Bachelors,2015,Pune,3,28,Male,No,2,0,70206
Masters,2017,New Delhi,3,28,Male,No,1,1,94426
Bachelors,2017,New Delhi,2,27,Female,No,5,0,39891
Bachelors,2018,Pune,3,24,Male,No,2,1,67276
Bachelors,2013,Bangalore,3,26,Male,No,4,0,55671
Bachelors,2017,Bangalore,3,27,Female,Yes,5,0,48975
Masters,2017,New Delhi,1,26,Female,No,4,1,47286
Masters,2017,Bangalore,2,26,Female,No,4,0,31764
Bachelors,2013,Pune,3,26,Male,No,4,0,52942
Masters,2014,New Delhi,1,25,Female,No,3,0,97880
Bachelors,2014,Bangalore,3,27,Male,No,5,0,73746
Bachelors,2016,Bangalore,3,25,Male,No,3,0,93055
Bachelors,2016,Bangalore,3,27,Male,No,5,0,36210
Bachelors,2015,Bangalore,3,28,Female,No,5,0,95258
Masters,2012,New Delhi,3,25,Male,No,3,1,89805
Bachelors,2013,Bangalore,3,28,Male,No,2,1,81082
Bachelors,2014,Bangalore,1,25,Male,No,3,0,91349
Bachelors,2014,Pune,3,26,Male,No,4,0,58320
Bachelors,2013,Pune,3,28,Male,No,0,0,80779
Bachelors,2015,Bangalore,3,27,Male,Yes,5,0,109277
Bachelors,2014,Pune,1,28,Female,No,3,1,90429
Masters,2017,Pune,2,25,Female,No,3,1,100991
Masters,2013,New Delhi,3,28,Female,No,2,0,84372
Masters,2017,Bangalore,2,27,Female,No,5,1,47450
Bachelors,2015,Bangalore,3,27,Male,No,5,0,110623
Bachelors,2012,Bangalore,3,27,Male,No,5,0,85633
Bachelors,2014,Bangalore,3,26,Male,No,4,0,93425
Bachelors,2013,New Delhi,3,26,Female,No,4,0,98436
Bachelors,2012,Bangalore,3,27,Male,No,5,0,105495
Bachelors,2013,Bangalore,3,26,Female,No,4,0,52629
Masters,2017,New Delhi,2,28,Female,No,3,0,33763
Bachelors,2017,New Delhi,2,26,Male,No,4,0,66814
Bachelors,2013,Pune,2,27,Female,No,5,1,71360
Masters,2015,Bangalore,3,27,Female,No,5,0,98654
Masters,2017,Pune,3,27,Female,No,5,1,72095
Bachelors,2016,Bangalore,3,27,Male,No,5,0,102331
Bachelors,2012,Bangalore,3,27,Male,No,5,0,112833
Bachelors,2014,Bangalore,3,25,Female,No,3,0,50045
Bachelors,2016,Bangalore,3,26,Female,No,4,0,113181
Bachelors,2016,Bangalore,3,26,Female,No,4,0,118779
Bachelors,2014,New Delhi,3,26,Male,No,4,0,69525
Bachelors,2014,Bangalore,3,28,Male,No,3,0,61617
Bachelors,2012,Pune,3,25,Male,No,3,0,111064
Masters,2014,Bangalore,3,28,Female,No,3,1,57509
Bachelors,2016,New Delhi,3,26,Male,No,4,0,39970
Bachelors,2012,New Delhi,3,24,Female,No,2,0,37737
Bachelors,2015,Pune,2,28,Female,No,4,1,42955
Bachelors,2017,New Delhi,2,24,Male,No,2,0,47261
Bachelors,2015,New Delhi,3,25,Male,No,3,0,32294
Bachelors,2013,Bangalore,3,27,Male,No,5,0,86367
Bachelors,2015,Bangalore,3,27,Male,No,5,0,57373
Bachelors,2017,Bangalore,3,28,Female,No,3,1,103827
Bachelors,2017,Bangalore,3,24,Female,No,2,0,103781
Masters,2017,New Delhi,2,26,Female,No,4,0,87724
Bachelors,2016,Bangalore,3,25,Male,Yes,3,1,58159
Bachelors,2016,Bangalore,3,26,Male,Yes,4,0,110883
Masters,2017,Bangalore,2,24,Female,No,2,0,91201
Bachelors,2017,Bangalore,3,27,Male,Yes,5,0,56617
Bachelors,2014,Pune,2,27,Female,No,5,1,65548
Masters,2017,New Delhi,1,24,Female,No,2,0,87319
Bachelors,2014,Bangalore,3,28,Male,No,1,0,68684
Bachelors,2013,Pune,3,26,Male,No,4,0,71646
Bachelors,2014,Pune,3,28,Male,No,0,0,115019
Masters,2013,New Delhi,3,28,Male,No,1,0,92546
Masters,2017,Pune,2,27,Female,No,5,0,56401
Bachelors,2017,Pune,3,28,Male,No,1,0,57773
Bachelors,2016,New Delhi,3,26,Female,No,4,0,53152
PHD,2018,Bangalore,3,27,Male,No,5,1,86419
Bachelors,2014,Pune,3,26,Male,No,4,0,84860
Bachelors,2013,Pune,3,25,Male,No,3,0,103015
Masters,2017,Pune,3,25,Male,No,3,0,96541
Bachelors,2017,Pune,2,24,Female,No,2,1,73983
Bachelors,2017,New Delhi,3,24,Female,No,2,0,51725
PHD,2014,Pune,3,24,Male,No,2,0,116087
PHD,2017,Bangalore,3,24,Female,No,2,0,90767
Masters,2017,New Delhi,2,26,Male,No,4,1,73587
Bachelors,2013,Pune,2,24,Male,Yes,2,1,111122
PHD,2016,New Delhi,3,27,Female,No,5,0,94495
Masters,2017,New Delhi,2,25,Female,Yes,3,1,33666
Bachelors,2014,Pune,3,26,Male,No,4,0,74179
Bachelors,2017,New Delhi,3,25,Female,No,3,0,105876
Bachelors,2012,Bangalore,3,27,Female,No,5,0,63753
Bachelors,2016,Bangalore,3,26,Male,Yes,4,0,97115
Bachelors,2016,Bangalore,3,26,Male,No,4,0,45266
Bachelors,2015,Pune,2,27,Female,Yes,5,1,61975
Bachelors,2016,Pune,3,28,Female,No,2,1,76485
Masters,2017,New Delhi,2,27,Female,No,5,1,97876
Bachelors,2018,Bangalore,3,25,Female,No,3,1,71772
Bachelors,2014,Pune,3,27,Male,Yes,5,0,73892
Bachelors,2014,Bangalore,3,27,Male,Yes,5,0,110093
Bachelors,2015,New Delhi,3,25,Female,No,3,0,50481
Masters,2017,Bangalore,3,26,Female,No,4,0,31681
Masters,2018,New Delhi,3,25,Male,No,3,1,60439
Bachelors,2018,Bangalore,3,25,Male,No,3,1,92088
Bachelors,2014,Bangalore,3,28,Male,No,1,0,78824
Bachelors,2017,Bangalore,3,24,Male,No,2,0,99493
Bachelors,2013,Bangalore,3,28,Female,No,3,0,118875
Bachelors,2015,Pune,3,24,Male,No,2,0,32003
Bachelors,2012,Bangalore,3,26,Male,No,4,0,80763
Bachelors,2014,New Delhi,3,25,Female,No,3,0,82593
Masters,2017,New Delhi,1,26,Male,No,4,0,87863
Bachelors,2016,Bangalore,3,25,Female,No,3,0,115041
Bachelors,2013,Pune,2,26,Male,Yes,4,0,105480
Bachelors,2018,Pune,1,26,Male,Yes,4,0,92387
Bachelors,2017,Bangalore,3,24,Male,No,2,0,77044
Bachelors,2016,Bangalore,3,24,Male,No,2,0,100948
Bachelors,2014,Bangalore,3,24,Female,No,2,0,109281
PHD,2017,New Delhi,3,28,Male,No,3,0,108514
Bachelors,2017,New Delhi,2,24,Female,No,2,1,69558
Bachelors,2015,Bangalore,3,25,Female,No,3,0,97299
Bachelors,2015,Pune,3,26,Male,No,4,0,59445
Masters,2014,Bangalore,3,27,Male,No,5,1,54721
Bachelors,2012,Pune,3,24,Female,No,2,1,34028
Bachelors,2015,Pune,2,26,Female,No,4,1,100648
Bachelors,2013,Bangalore,3,24,Female,No,2,0,42258
Bachelors,2017,Bangalore,3,26,Female,No,4,0,57962
Masters,2017,New Delhi,3,26,Male,No,4,0,31622
Bachelors,2016,Bangalore,3,24,Male,No,2,0,37091
Bachelors,2015,Pune,3,28,Male,No,2,0,69377
Bachelors,2013,Bangalore,3,27,Male,No,5,0,74491
Bachelors,2012,Bangalore,3,24,Male,Yes,2,0,38221
Masters,2015,Pune,2,28,Female,No,0,0,45834
Bachelors,2017,Pune,3,26,Male,Yes,4,0,93318
Bachelors,2018,Bangalore,3,27,Female,No,5,1,109276
Masters,2017,Pune,3,27,Male,No,5,1,61280
Bachelors,2013,Bangalore,1,27,Female,No,5,0,105747
Bachelors,2016,Bangalore,3,27,Female,No,5,0,65201
Bachelors,2013,Pune,3,28,Male,No,1,0,96499
Bachelors,2017,Pune,3,28,Male,No,2,0,44580
Bachelors,2013,Bangalore,3,26,Male,No,4,0,94111
Bachelors,2015,Bangalore,3,25,Female,No,3,0,50614
Bachelors,2015,Pune,3,24,Female,No,2,1,81069
Bachelors,2014,New Delhi,3,28,Male,No,1,0,76456
Bachelors,2017,New Delhi,2,28,Female,No,2,0,88384
Masters,2015,New Delhi,3,26,Male,No,4,1,95331
PHD,2014,New Delhi,3,25,Male,No,3,0,34225
Bachelors,2013,Bangalore,3,25,Male,No,3,0,49437
Bachelors,2017,Bangalore,3,25,Male,No,3,0,43969
Bachelors,2013,New Delhi,2,24,Female,No,2,1,41894
Bachelors,2014,Pune,3,25,Male,No,3,0,53501
Bachelors,2017,New Delhi,3,25,Female,No,3,0,82066
Masters,2017,New Delhi,2,24,Male,Yes,2,1,114792
Bachelors,2015,New Delhi,3,28,Female,No,2,0,60674
Bachelors,2017,Bangalore,3,27,Male,No,5,1,107798
Bachelors,2015,Pune,3,26,Male,No,4,0,95574
Bachelors,2017,Pune,2,27,Female,No,5,1,72110
Bachelors,2016,Bangalore,3,24,Male,No,2,0,54459
Bachelors,2014,Bangalore,2,26,Female,No,4,1,35232
Masters,2017,New Delhi,2,25,Female,No,3,0,45365
Bachelors,2012,New Delhi,3,25,Female,No,3,0,39907
Bachelors,2014,Bangalore,3,27,Male,No,5,0,90049
Bachelors,2017,New Delhi,3,27,Male,No,5,0,32977
Bachelors,2018,Bangalore,3,25,Female,No,3,1,83612
Bachelors,2016,Pune,3,27,Female,No,5,0,44970
Bachelors,2017,Bangalore,3,24,Male,No,2,0,66677
Bachelors,2014,Pune,2,28,Female,No,1,1,87508
Bachelors,2017,Bangalore,2,28,Female,No,2,1,60737
Bachelors,2017,New Delhi,2,26,Female,No,4,1,75712
Bachelors,2013,Pune,2,27,Female,No,5,1,92217
Bachelors,2012,Bangalore,3,24,Female,No,2,0,86644
Masters,2017,Pune,2,27,Female,No,5,0,95719
Bachelors,2015,New Delhi,3,24,Male,No,2,0,45535
Bachelors,2013,New Delhi,3,28,Female,Yes,2,0,104555
Bachelors,2016,New Delhi,3,28,Male,No,0,0,41114
Bachelors,2016,Bangalore,3,26,Male,No,4,0,113450
Bachelors,2018,Bangalore,3,27,Male,Yes,5,1,92702
Bachelors,2015,Bangalore,3,25,Male,No,3,0,92300
Bachelors,2014,Bangalore,3,26,Male,No,4,0,52382
Bachelors,2018,Pune,3,24,Male,Yes,2,1,95802
Bachelors,2017,Bangalore,3,26,Male,Yes,4,0,118159
Bachelors,2016,Bangalore,3,26,Male,No,4,0,86852
Bachelors,2012,Bangalore,3,26,Male,Yes,4,0,104285
Masters,2017,Bangalore,2,27,Male,No,5,0,49726
Bachelors,2016,Bangalore,3,25,Female,No,3,0,49628
Masters,2013,Pune,3,25,Male,No,3,0,77963
Masters,2016,New Delhi,3,27,Male,No,5,1,32870
Bachelors,2014,Bangalore,3,28,Female,No,1,0,89311
Bachelors,2014,Bangalore,3,25,Male,No,3,0,51058
PHD,2013,Bangalore,2,25,Male,No,3,1,103140
Bachelors,2017,New Delhi,3,25,Male,No,3,0,33175
Bachelors,2015,Bangalore,3,24,Male,No,2,0,79370
Masters,2015,Bangalore,3,26,Female,No,4,1,40993
Bachelors,2013,Bangalore,3,25,Female,No,3,0,34447
Bachelors,2015,New Delhi,2,24,Female,No,2,1,73180
Masters,2015,New Delhi,2,27,Female,No,5,1,117605
Bachelors,2017,New Delhi,2,26,Male,No,4,0,43741
Bachelors,2013,Bangalore,3,25,Male,No,3,0,35223
PHD,2017,New Delhi,3,24,Male,No,2,0,83932
Masters,2015,Bangalore,3,27,Male,No,5,1,97437
Bachelors,2015,New Delhi,2,28,Female,No,1,1,31452
Bachelors,2014,Bangalore,3,28,Male,No,2,1,79450
Bachelors,2014,Bangalore,3,25,Male,Yes,3,0,94466
Bachelors,2013,Bangalore,3,26,Male,No,4,0,39394
Masters,2017,New Delhi,1,27,Male,No,5,0,31796
Bachelors,2018,Bangalore,3,27,Male,No,5,1,60056
Bachelors,2014,Bangalore,3,24,Male,No,2,0,73486
Bachelors,2013,Bangalore,3,28,Male,No,0,0,55041
Bachelors,2013,Bangalore,3,24,Male,No,2,0,118954
Bachelors,2012,Bangalore,3,28,Female,No,1,1,85058
Bachelors,2014,Bangalore,3,26,Male,No,4,0,106286
Masters,2017,New Delhi,2,28,Male,No,3,0,118722
Bachelors,2013,Pune,3,24,Female,No,2,1,71281
Masters,2017,New Delhi,2,24,Male,No,2,1,96390
Bachelors,2014,Bangalore,3,28,Female,No,1,1,43062
Bachelors,2018,Bangalore,3,25,Male,No,3,1,65317
Masters,2012,New Delhi,3,27,Female,No,5,0,108790
Masters,2014,New Delhi,3,26,Male,No,4,0,41665
Bachelors,2017,Bangalore,3,28,Male,No,5,0,104678
Bachelors,2017,Pune,3,28,Female,No,1,0,107128
Bachelors,2016,Bangalore,3,24,Male,No,2,0,37473
Bachelors,2016,New Delhi,3,24,Male,Yes,2,0,66752
Masters,2018,New Delhi,3,28,Male,Yes,2,1,101532
Bachelors,2014,Bangalore,3,25,Male,No,3,0,116953
Masters,2013,New Delhi,3,25,Male,No,3,1,96384
Masters,2017,Bangalore,3,28,Female,No,0,1,118696
PHD,2018,Bangalore,3,26,Male,No,4,1,94727
Bachelors,2017,Bangalore,1,24,Male,No,2,0,93822
Bachelors,2017,New Delhi,2,25,Male,No,3,0,61545
Masters,2015,Pune,2,28,Female,No,0,0,86789
Bachelors,2014,Pune,2,27,Female,No,5,1,116962
Bachelors,2014,Bangalore,3,25,Male,No,3,0,101987
Bachelors,2017,Pune,3,27,Male,Yes,5,0,106295
Bachelors,2017,Bangalore,3,28,Male,No,2,0,53113
Bachelors,2014,Bangalore,3,28,Male,No,1,0,48942
Bachelors,2014,New Delhi,3,28,Female,No,3,0,48228
Bachelors,2015,New Delhi,2,29,Female,No,1,1,72445
Bachelors,2012,Bangalore,3,29,Male,No,1,0,92583
Bachelors,2017,Pune,2,26,Male,No,4,0,63710
Bachelors,2015,Pune,3,28,Female,No,2,1,80126
Bachelors,2016,Pune,3,26,Male,No,4,0,58267
Masters,2017,New Delhi,3,26,Female,No,4,0,45103
Bachelors,2013,Pune,3,26,Male,No,4,0,96286
Bachelors,2017,Bangalore,3,28,Male,No,1,0,34526
Bachelors,2013,Bangalore,3,26,Male,No,4,0,116584
Bachelors,2015,Pune,3,28,Female,Yes,2,1,38874
Bachelors,2017,New Delhi,3,28,Female,No,1,0,95688
Bachelors,2016,New Delhi,3,27,Female,Yes,5,0,47206
Bachelors,2018,Pune,3,27,Male,No,5,1,50347
Bachelors,2014,Bangalore,3,29,Male,Yes,2,0,108295
Bachelors,2015,Pune,2,28,Female,No,2,1,53118
Bachelors,2017,Pune,3,26,Female,No,4,1,44475
Masters,2017,New Delhi,3,28,Male,No,2,0,92400
Bachelors,2017,Pune,3,26,Male,No,4,0,35945
Bachelors,2017,Pune,3,26,Female,No,4,1,109819
Bachelors,2018,Bangalore,3,26,Female,Yes,4,1,109935
Bachelors,2014,Pune,3,30,Male,No,2,0,57583
Masters,2017,New Delhi,3,29,Male,No,2,1,119574
Masters,2017,Pune,2,26,Female,No,4,0,95610
Masters,2015,New Delhi,3,28,Female,No,2,0,99685
Bachelors,2016,Bangalore,3,30,Female,No,2,1,78805
Bachelors,2012,Bangalore,3,26,Female,No,4,1,80190
Bachelors,2014,Bangalore,3,29,Male,No,1,0,46211
Bachelors,2012,Bangalore,3,26,Male,No,4,0,76917
Bachelors,2018,Bangalore,3,26,Male,Yes,4,1,86722
PHD,2018,New Delhi,2,29,Female,No,1,1,101524
Masters,2013,New Delhi,3,26,Male,No,4,1,49804
Masters,2015,Pune,3,30,Female,No,2,0,77685
Bachelors,2018,Pune,3,26,Male,No,4,1,111506
Masters,2013,New Delhi,2,29,Female,No,2,1,78372
Bachelors,2016,Bangalore,3,29,Male,No,2,0,98621
Bachelors,2013,Bangalore,3,28,Male,Yes,1,0,77646
Bachelors,2017,Pune,2,26,Female,No,4,1,76940
Masters,2017,Pune,2,30,Female,No,2,0,68351
Bachelors,2015,Pune,2,30,Female,Yes,1,1,103464
Masters,2017,New Delhi,2,29,Female,No,2,1,44292
Bachelors,2015,Bangalore,3,30,Male,No,2,0,117723
Bachelors,2015,Bangalore,3,27,Female,No,5,1,83697
Bachelors,2017,Pune,3,27,Female,No,5,1,36690
Bachelors,2014,Bangalore,3,30,Male,No,2,0,76683
Bachelors,2014,Bangalore,3,26,Female,No,4,0,87491
Masters,2013,New Delhi,3,26,Male,No,4,0,75415
Bachelors,2013,New Delhi,3,29,Female,No,1,1,69311
Bachelors,2018,New Delhi,3,27,Female,No,5,1,63001
Bachelors,2014,Bangalore,3,29,Male,No,1,0,73405
Bachelors,2017,Pune,3,26,Female,No,4,1,97452
Masters,2015,Bangalore,2,27,Female,Yes,5,1,97608
Masters,2017,New Delhi,2,29,Female,No,2,0,41901
Masters,2017,Bangalore,3,26,Female,No,4,0,74149
Bachelors,2015,Bangalore,3,28,Male,No,2,0,104636
Bachelors,2013,Bangalore,3,27,Male,No,5,1,63553
Bachelors,2014,New Delhi,3,28,Female,No,2,0,97143
Bachelors,2012,Bangalore,3,29,Male,No,1,1,78121
Bachelors,2016,New Delhi,3,28,Female,No,2,0,43923
Masters,2012,New Delhi,3,26,Female,No,4,1,52857
Bachelors,2014,Bangalore,3,26,Male,No,4,0,119292
Bachelors,2017,Pune,3,28,Male,No,2,0,37002
Bachelors,2012,Bangalore,2,27,Female,No,5,1,112513
Bachelors,2018,Bangalore,3,28,Male,No,1,1,71656
Bachelors,2015,Pune,2,26,Female,No,4,1,41193
PHD,2016,Bangalore,3,29,Female,No,1,0,116677
Masters,2018,Bangalore,3,30,Female,No,2,1,105331
Bachelors,2014,Bangalore,3,28,Female,No,2,0,81289
Masters,2017,New Delhi,2,30,Male,No,2,0,41056
Bachelors,2012,Bangalore,3,30,Male,No,1,0,94177
Masters,2017,New Delhi,2,30,Male,No,2,0,63676
Bachelors,2017,New Delhi,3,26,Male,No,4,0,95576
Bachelors,2017,Bangalore,3,28,Female,No,2,0,87667
Masters,2013,New Delhi,3,26,Female,No,4,0,72624
PHD,2015,New Delhi,1,29,Male,No,2,0,30641
Masters,2017,New Delhi,2,27,Female,No,5,1,83082
Bachelors,2016,Pune,3,30,Male,No,1,0,65708
Bachelors,2012,Bangalore,3,26,Male,No,4,1,77924
Bachelors,2014,Pune,2,29,Female,No,2,1,46968
Bachelors,2016,Bangalore,3,30,Male,No,2,0,32476
Bachelors,2013,Bangalore,3,27,Female,No,5,0,60391
PHD,2015,New Delhi,2,29,Female,Yes,1,0,50440
Bachelors,2012,Bangalore,3,27,Male,No,5,0,70080
Bachelors,2018,Bangalore,3,30,Male,No,2,1,96341
Masters,2017,Pune,2,29,Female,No,2,0,33275
Masters,2016,Bangalore,3,29,Female,No,2,0,90567
Bachelors,2017,Bangalore,3,27,Female,No,5,1,40957
Bachelors,2017,Bangalore,3,28,Male,No,2,0,58832
Bachelors,2017,Bangalore,3,27,Female,No,5,0,63834
Bachelors,2012,New Delhi,3,29,Male,No,1,0,58015
Bachelors,2017,Bangalore,3,26,Male,No,4,0,30347
Bachelors,2013,Bangalore,3,28,Female,No,1,1,90218
Bachelors,2013,Pune,2,29,Female,No,1,1,66932
Bachelors,2015,Bangalore,1,27,Male,No,5,0,40496
Bachelors,2016,Bangalore,3,30,Male,No,1,0,31618
Bachelors,2013,New Delhi,3,30,Female,No,1,0,100887
Masters,2017,Pune,2,27,Male,No,5,1,78567
Masters,2017,Pune,2,29,Male,No,2,0,95049
Bachelors,2016,New Delhi,3,29,Female,No,1,0,114451
Bachelors,2014,Bangalore,3,26,Male,No,4,1,41815
Bachelors,2014,Bangalore,3,26,Male,No,4,0,78396
Bachelors,2015,New Delhi,3,28,Female,Yes,1,0,48502
Bachelors,2013,Pune,2,28,Female,No,1,1,89268
Bachelors,2016,Bangalore,3,27,Female,Yes,5,0,111207
Bachelors,2017,Bangalore,3,26,Male,No,4,1,69583
Bachelors,2014,New Delhi,3,30,Male,No,2,1,75215
Bachelors,2015,Pune,2,30,Male,No,2,1,54291
Bachelors,2016,Bangalore,3,27,Male,No,5,0,114795
Bachelors,2015,Pune,3,26,Female,No,4,1,45056
Bachelors,2014,New Delhi,3,30,Male,No,1,0,67864
Masters,2017,Pune,2,26,Male,No,4,1,83686
Bachelors,2016,Bangalore,3,27,Male,No,5,0,68351
PHD,2017,Pune,3,28,Male,No,1,0,50757
Bachelors,2015,New Delhi,3,30,Female,No,2,0,115635
Bachelors,2016,Bangalore,3,29,Male,No,2,0,109764
Bachelors,2012,Bangalore,3,28,Male,No,2,0,42568
Bachelors,2014,Bangalore,1,30,Male,Yes,2,1,103874
